latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-13.58747,-65.10178,342.24,0.39,0.44,2022-06-29,1734,N,nominal,2.0NRT,304.23,11.62,D
-13.68473,-65.84428,348.3,0.44,0.46,2022-06-29,1734,N,nominal,2.0NRT,299.94,19.79,D
-11.93837,-54.37532,349,0.44,0.46,2022-06-29,1734,N,nominal,2.0NRT,299.92,3.57,D
-11.93907,-54.37933,332.33,0.44,0.46,2022-06-29,1734,N,nominal,2.0NRT,297.09,3.57,D
-13.58194,-65.09136,345.33,0.39,0.44,2022-06-29,1734,N,nominal,2.0NRT,304.34,27.87,D
-13.58243,-65.09502,334.46,0.39,0.44,2022-06-29,1734,N,low,2.0NRT,307.36,27.87,D
-13.58291,-65.09868,331.54,0.39,0.44,2022-06-29,1734,N,nominal,2.0NRT,299.5,11.62,D
-11.93342,-54.3721,332.19,0.44,0.46,2022-06-29,1734,N,low,2.0NRT,304.29,7.65,D
-12.48055,-57.61647,333.68,0.43,0.38,2022-06-29,1734,N,nominal,2.0NRT,308.25,7.01,D
-12.4812,-57.6205,352.51,0.43,0.38,2022-06-29,1734,N,nominal,2.0NRT,310.83,7.01,D
-13.57691,-65.08461,333.87,0.39,0.44,2022-06-29,1734,N,nominal,2.0NRT,300.26,3.26,D
-13.57739,-65.08826,333.08,0.39,0.44,2022-06-29,1734,N,nominal,2.0NRT,300.41,3.26,D
-13.57787,-65.09191,355.71,0.39,0.44,2022-06-29,1734,N,nominal,2.0NRT,303.88,14.65,D
-13.57835,-65.09557,340.99,0.39,0.44,2022-06-29,1734,N,nominal,2.0NRT,299.62,14.65,D
-13.57932,-65.10289,351.37,0.39,0.44,2022-06-29,1734,N,nominal,2.0NRT,301.96,21.42,D
-11.93483,-54.38013,367,0.44,0.46,2022-06-29,1734,N,low,2.0NRT,343.24,129.65,D
-12.47768,-57.62109,367,0.43,0.38,2022-06-29,1734,N,high,2.0NRT,313.87,7.01,D
-11.92916,-54.37287,328.01,0.44,0.46,2022-06-29,1734,N,low,2.0NRT,300.39,7.65,D
-11.92987,-54.3769,341.69,0.44,0.46,2022-06-29,1734,N,nominal,2.0NRT,305.99,129.65,D
-11.93058,-54.38092,356.03,0.44,0.46,2022-06-29,1734,N,nominal,2.0NRT,308.45,129.65,D
-11.93128,-54.38494,342.21,0.44,0.46,2022-06-29,1734,N,nominal,2.0NRT,302.22,19.03,D
-13.67135,-65.84191,345.42,0.44,0.46,2022-06-29,1734,N,nominal,2.0NRT,299.24,4.89,D
-11.92562,-54.37768,337.81,0.44,0.46,2022-06-29,1734,N,low,2.0NRT,307.94,3.96,D
-11.92633,-54.38171,337.95,0.44,0.46,2022-06-29,1734,N,nominal,2.0NRT,306.22,3.96,D
-13.43344,-64.07187,330.07,0.51,0.41,2022-06-29,1734,N,nominal,2.0NRT,301.38,2.83,D
-13.51057,-64.64591,329.87,0.55,0.43,2022-06-29,1734,N,low,2.0NRT,303.26,4.65,D
-13.51125,-64.65106,344.54,0.55,0.43,2022-06-29,1734,N,nominal,2.0NRT,303.78,11.56,D
-13.66759,-65.84658,347.94,0.44,0.46,2022-06-29,1734,N,nominal,2.0NRT,298.44,5.15,D
-11.92137,-54.37846,334.23,0.44,0.46,2022-06-29,1734,N,nominal,2.0NRT,303,3.96,D
-11.92208,-54.38251,337.56,0.44,0.46,2022-06-29,1734,N,low,2.0NRT,309.38,3.96,D
-13.42897,-64.06764,331.08,0.51,0.41,2022-06-29,1734,N,low,2.0NRT,303.41,2.83,D
-13.66278,-65.84306,328.89,0.44,0.46,2022-06-29,1734,N,nominal,2.0NRT,298.05,5.15,D
-11.91212,-54.35095,350.99,0.44,0.46,2022-06-29,1734,N,nominal,2.0NRT,310.31,25.52,D
-11.91783,-54.38327,330.46,0.44,0.46,2022-06-29,1734,N,low,2.0NRT,303.64,5.26,D
-11.90786,-54.35171,354.07,0.44,0.46,2022-06-29,1734,N,nominal,2.0NRT,311.89,25.52,D
-11.90859,-54.3558,349.02,0.44,0.46,2022-06-29,1734,N,nominal,2.0NRT,315.86,53.22,D
-13.42134,-64.06873,330.02,0.51,0.41,2022-06-29,1734,N,low,2.0NRT,303.71,8.33,D
-13.42198,-64.07349,345.83,0.51,0.41,2022-06-29,1734,N,nominal,2.0NRT,304.45,8.33,D
-13.49801,-64.64241,337.37,0.55,0.43,2022-06-29,1734,N,nominal,2.0NRT,304,7.14,D
-11.9036,-54.35247,354.64,0.44,0.46,2022-06-29,1734,N,nominal,2.0NRT,311.07,17.35,D
-11.90432,-54.35655,355.77,0.44,0.46,2022-06-29,1734,N,nominal,2.0NRT,309.89,20.51,D
-13.41816,-64.07404,347.27,0.51,0.41,2022-06-29,1734,N,nominal,2.0NRT,311.05,18.61,D
-13.4188,-64.0788,330.97,0.51,0.41,2022-06-29,1734,N,nominal,2.0NRT,305.51,21.88,D
-12.52637,-58.05526,339.54,0.42,0.37,2022-06-29,1734,N,low,2.0NRT,313.96,5.01,D
-13.4137,-64.06981,344.72,0.51,0.41,2022-06-29,1734,N,nominal,2.0NRT,307.5,18.61,D
-13.41434,-64.07457,351.01,0.51,0.41,2022-06-29,1734,N,nominal,2.0NRT,306.82,18.61,D
-13.41498,-64.07934,341.26,0.51,0.41,2022-06-29,1734,N,nominal,2.0NRT,304.89,21.88,D
-13.44936,-64.3363,337.95,0.53,0.42,2022-06-29,1734,N,nominal,2.0NRT,303.85,7.06,D
-13.40924,-64.0656,331.29,0.51,0.41,2022-06-29,1734,N,nominal,2.0NRT,302.55,8.1,D
-13.40988,-64.07035,353.4,0.51,0.41,2022-06-29,1734,N,nominal,2.0NRT,306.14,14.47,D
-13.48073,-64.60302,339.32,0.55,0.43,2022-06-29,1734,N,nominal,2.0NRT,304.7,25.05,D
-13.40479,-64.06139,353.73,0.51,0.41,2022-06-29,1734,N,nominal,2.0NRT,306.23,8.1,D
-13.40543,-64.06614,335.8,0.51,0.41,2022-06-29,1734,N,nominal,2.0NRT,301.23,8.1,D
-13.4416,-64.3374,342.82,0.53,0.42,2022-06-29,1734,N,nominal,2.0NRT,304.89,6.06,D
-12.96057,-61.24252,339.89,0.39,0.37,2022-06-29,1734,N,nominal,2.0NRT,308.6,5.34,D
-12.95666,-61.23939,331.39,0.39,0.37,2022-06-29,1734,N,low,2.0NRT,306.12,3.71,D
-12.95221,-61.23262,332.84,0.39,0.36,2022-06-29,1734,N,low,2.0NRT,304.7,2.73,D
-12.95275,-61.23626,348.61,0.39,0.36,2022-06-29,1734,N,nominal,2.0NRT,309.11,11.44,D
-13.68659,-66.69224,343.34,0.5,0.49,2022-06-29,1734,N,nominal,2.0NRT,296.45,10.76,D
-11.9415,-55.03933,341.04,0.4,0.44,2022-06-29,1734,N,nominal,2.0NRT,299.05,15.38,D
-11.94213,-55.04301,345.58,0.4,0.44,2022-06-29,1734,N,nominal,2.0NRT,302.49,15.38,D
-11.94276,-55.04666,343.19,0.4,0.44,2022-06-29,1734,N,nominal,2.0NRT,306.08,7.96,D
-13.67752,-66.69341,341.23,0.5,0.49,2022-06-29,1734,N,nominal,2.0NRT,296.09,8.27,D
-11.93743,-55.04008,339.63,0.4,0.44,2022-06-29,1734,N,nominal,2.0NRT,300.3,15.38,D
-11.93807,-55.04378,357.02,0.4,0.44,2022-06-29,1734,N,nominal,2.0NRT,307.48,15.38,D
-11.9387,-55.04744,349.73,0.4,0.44,2022-06-29,1734,N,nominal,2.0NRT,307.17,7.96,D
-11.93933,-55.05106,344.21,0.4,0.44,2022-06-29,1734,N,nominal,2.0NRT,310.6,7.96,D
-11.93399,-55.0445,367,0.4,0.44,2022-06-29,1734,N,high,2.0NRT,306.61,12.41,D
-11.93463,-55.04816,348.64,0.4,0.44,2022-06-29,1734,N,nominal,2.0NRT,309.37,11.21,D
-13.46026,-65.07412,330.3,0.39,0.44,2022-06-29,1734,N,low,2.0NRT,300.49,2.76,D
-13.57292,-65.97504,329.64,0.45,0.47,2022-06-29,1734,N,nominal,2.0NRT,297.98,1.69,D
-13.55238,-65.98624,339.82,0.45,0.47,2022-06-29,1734,N,nominal,2.0NRT,298.32,12.8,D
-13.54754,-65.98265,353.91,0.45,0.47,2022-06-29,1734,N,nominal,2.0NRT,302.22,12.8,D
-13.54322,-65.98323,367,0.45,0.47,2022-06-29,1734,N,high,2.0NRT,301.79,11.8,D
-11.04142,-50.40347,331.93,0.41,0.61,2022-06-29,1734,N,nominal,2.0NRT,295.8,3.98,D
-13.42399,-65.04957,338,0.39,0.44,2022-06-29,1734,N,nominal,2.0NRT,305.15,5.53,D
-13.42446,-65.05318,349.38,0.39,0.44,2022-06-29,1734,N,nominal,2.0NRT,305.24,8.85,D
-13.54217,-65.97491,328,0.44,0.46,2022-06-29,1734,N,nominal,2.0NRT,297.58,8.65,D
-13.54269,-65.97907,348.61,0.45,0.47,2022-06-29,1734,N,nominal,2.0NRT,301.57,8.65,D
-13.4204,-65.05373,367,0.39,0.44,2022-06-29,1734,N,high,2.0NRT,302.29,8.85,D
-11.0358,-50.40452,337.65,0.41,0.61,2022-06-29,1734,N,nominal,2.0NRT,295.41,3.98,D
-11.03728,-50.41213,344.23,0.41,0.61,2022-06-29,1734,N,nominal,2.0NRT,296.27,5.65,D
-13.41853,-65.03928,332.17,0.39,0.44,2022-06-29,1734,N,low,2.0NRT,302.88,4.39,D
-13.41947,-65.04651,353.39,0.39,0.44,2022-06-29,1734,N,nominal,2.0NRT,304.22,5.53,D
-13.41994,-65.05012,337.03,0.39,0.44,2022-06-29,1734,N,nominal,2.0NRT,303.34,5.53,D
-13.53838,-65.97964,340.38,0.45,0.47,2022-06-29,1734,N,nominal,2.0NRT,297.27,8.65,D
-13.5389,-65.98381,339.76,0.45,0.47,2022-06-29,1734,N,nominal,2.0NRT,296.13,11.8,D
-13.41401,-65.03622,353.87,0.39,0.44,2022-06-29,1734,N,nominal,2.0NRT,307.29,33.14,D
-13.50767,-65.80447,333.88,0.43,0.46,2022-06-29,1734,N,nominal,2.0NRT,299.68,5.46,D
-12.94791,-61.67767,334.17,0.4,0.37,2022-06-29,1734,N,low,2.0NRT,305.75,4.61,D
-13.41356,-65.03668,354.69,0.39,0.44,2022-06-29,1734,N,nominal,2.0NRT,307.33,33.47,D
-13.54046,-65.97871,341.19,0.44,0.46,2022-06-29,1734,N,nominal,2.0NRT,297.76,17.16,D
-13.54101,-65.98286,343.49,0.44,0.46,2022-06-29,1734,N,nominal,2.0NRT,301.17,17.77,D
-10.29291,-46.40589,330.33,0.77,0.78,2022-06-29,1734,N,nominal,2.0NRT,296.44,6.23,D
-13.509,-65.80795,337.85,0.43,0.46,2022-06-29,1734,N,nominal,2.0NRT,298.79,5.45,D
-13.45033,-65.40103,338.55,0.41,0.45,2022-06-29,1734,N,nominal,2.0NRT,301.58,3.55,D
-13.61129,-66.69097,348.44,0.5,0.49,2022-06-29,1734,N,nominal,2.0NRT,296.86,7.65,D
-13.60675,-66.69155,338.27,0.5,0.49,2022-06-29,1734,N,nominal,2.0NRT,294.88,4.89,D
-11.03466,-50.41331,367,0.41,0.61,2022-06-29,1734,N,high,2.0NRT,297.22,12.47,D
-10.24813,-46.36952,338.02,0.78,0.78,2022-06-29,1734,N,nominal,2.0NRT,297.94,8.58,D
-11.03251,-50.40186,350.04,0.41,0.61,2022-06-29,1734,N,nominal,2.0NRT,295.64,5.29,D
-11.03322,-50.40565,335.75,0.41,0.61,2022-06-29,1734,N,nominal,2.0NRT,295.17,5.29,D
-11.02689,-50.40292,350.73,0.41,0.61,2022-06-29,1734,N,nominal,2.0NRT,295.59,4.83,D
-11.82011,-54.81531,346.13,0.41,0.45,2022-06-29,1734,N,nominal,2.0NRT,309.07,10.84,D
-11.02127,-50.40401,330.08,0.41,0.61,2022-06-29,1734,N,nominal,2.0NRT,294.2,4.83,D
-12.3271,-57.94048,338.62,0.42,0.38,2022-06-29,1734,N,nominal,2.0NRT,305.51,3.82,D
-12.32772,-57.94437,340.3,0.42,0.38,2022-06-29,1734,N,nominal,2.0NRT,304.14,3.82,D
-10.89028,-49.80813,342.02,0.45,0.63,2022-06-29,1734,N,nominal,2.0NRT,298.13,11.78,D
-10.89108,-49.81232,348.34,0.45,0.63,2022-06-29,1734,N,nominal,2.0NRT,298.38,8.63,D
-12.32362,-57.94105,339.4,0.42,0.38,2022-06-29,1734,N,nominal,2.0NRT,307.36,6.09,D
-12.32424,-57.94493,340.79,0.42,0.38,2022-06-29,1734,N,nominal,2.0NRT,309.33,6.09,D
-13.24994,-64.36392,333.55,0.53,0.42,2022-06-29,1734,N,nominal,2.0NRT,301.7,3.2,D
-13.51049,-66.47292,332.77,0.48,0.48,2022-06-29,1734,N,nominal,2.0NRT,296.41,5.34,D
-11.67078,-54.30877,367,0.45,0.47,2022-06-29,1734,N,high,2.0NRT,299.71,40.27,D
-11.67151,-54.31286,367,0.45,0.47,2022-06-29,1734,N,high,2.0NRT,302.04,66.37,D
-11.67005,-54.30467,335.93,0.45,0.47,2022-06-29,1734,N,nominal,2.0NRT,297.52,40.27,D
-11.67223,-54.31691,356.76,0.44,0.46,2022-06-29,1734,N,nominal,2.0NRT,301.91,66.37,D
-11.67295,-54.32098,347.66,0.44,0.46,2022-06-29,1734,N,nominal,2.0NRT,302.4,22.29,D
-13.50547,-66.46904,329.44,0.48,0.48,2022-06-29,1734,N,nominal,2.0NRT,297.08,6.74,D
-11.66721,-54.3136,367,0.45,0.47,2022-06-29,1734,N,high,2.0NRT,334.7,66.37,D
-11.66576,-54.30545,343.81,0.45,0.47,2022-06-29,1734,N,nominal,2.0NRT,309.66,40.27,D
-11.66866,-54.32172,352.25,0.44,0.46,2022-06-29,1734,N,nominal,2.0NRT,321.83,22.29,D
-11.66938,-54.32581,334.91,0.44,0.46,2022-06-29,1734,N,nominal,2.0NRT,298.38,22.29,D
-13.50212,-66.47857,332.76,0.48,0.48,2022-06-29,1734,N,nominal,2.0NRT,296.86,5.76,D
-11.66649,-54.30952,367,0.45,0.47,2022-06-29,1734,N,low,2.0NRT,327.76,40.27,D
-11.66364,-54.31837,367,0.44,0.46,2022-06-29,1734,N,high,2.0NRT,339.07,74.55,D
-11.66436,-54.32243,367,0.44,0.46,2022-06-29,1734,N,high,2.0NRT,327.38,39.45,D
-11.66146,-54.30619,342.16,0.45,0.47,2022-06-29,1734,N,nominal,2.0NRT,304,31.92,D
-11.66219,-54.31026,355.61,0.45,0.47,2022-06-29,1734,N,nominal,2.0NRT,318.27,31.92,D
-11.66509,-54.32651,339.56,0.44,0.46,2022-06-29,1734,N,nominal,2.0NRT,297.54,39.45,D
-11.66291,-54.31432,367,0.45,0.47,2022-06-29,1734,N,low,2.0NRT,327.79,74.55,D
-11.37146,-52.7377,346.48,0.57,0.52,2022-06-29,1734,N,nominal,2.0NRT,306.84,15.84,D
-11.65788,-54.31095,349.53,0.45,0.47,2022-06-29,1734,N,nominal,2.0NRT,288.96,31.92,D
-11.65861,-54.31501,337.62,0.45,0.47,2022-06-29,1734,N,nominal,2.0NRT,294.3,74.55,D
-11.65933,-54.31906,346.81,0.44,0.46,2022-06-29,1734,N,nominal,2.0NRT,296.01,74.55,D
-11.66006,-54.32314,338.76,0.44,0.46,2022-06-29,1734,N,nominal,2.0NRT,296.37,39.45,D
-11.35293,-52.66463,338.82,0.58,0.52,2022-06-29,1734,N,nominal,2.0NRT,310.14,13.93,D
-11.36569,-52.73328,334.99,0.57,0.52,2022-06-29,1734,N,low,2.0NRT,306.98,65.17,D
-11.36666,-52.73854,345.58,0.57,0.52,2022-06-29,1734,N,nominal,2.0NRT,317.41,65.17,D
-11.36186,-52.73935,354.9,0.57,0.52,2022-06-29,1734,N,nominal,2.0NRT,303.11,65.17,D
-12.15133,-57.2183,333.16,0.45,0.39,2022-06-29,1734,N,low,2.0NRT,304.5,9.63,D
-11.66218,-54.31876,367,0.45,0.47,2022-06-29,1734,N,high,2.0NRT,325.39,109.45,D
-11.6601,-54.30655,340.93,0.45,0.47,2022-06-29,1734,N,nominal,2.0NRT,298.53,34.6,D
-11.6608,-54.31063,354.91,0.45,0.47,2022-06-29,1734,N,nominal,2.0NRT,309.61,34.6,D
-11.66149,-54.31471,350.2,0.45,0.47,2022-06-29,1734,N,nominal,2.0NRT,312.03,109.45,D
-11.66358,-54.32693,331.11,0.44,0.46,2022-06-29,1734,N,nominal,2.0NRT,296.84,92.07,D
-12.14186,-57.21091,342.32,0.45,0.39,2022-06-29,1734,N,nominal,2.0NRT,304.99,32.83,D
-12.13758,-57.20731,339.46,0.45,0.39,2022-06-29,1734,N,nominal,2.0NRT,301.82,15.78,D
-12.13826,-57.21151,336.01,0.45,0.39,2022-06-29,1734,N,low,2.0NRT,310.95,32.83,D
-12.13399,-57.2079,347.1,0.45,0.39,2022-06-29,1734,N,nominal,2.0NRT,302.01,10.67,D
-11.7688,-55.02195,333.93,0.4,0.44,2022-06-29,1734,N,low,2.0NRT,308.84,3.36,D
-11.36775,-52.73643,344.63,0.57,0.52,2022-06-29,1734,N,nominal,2.0NRT,313.82,76.57,D
-11.36868,-52.74169,340.11,0.57,0.52,2022-06-29,1734,N,nominal,2.0NRT,303.86,29.26,D
-11.65209,-54.36296,335.29,0.44,0.46,2022-06-29,1734,N,nominal,2.0NRT,303.05,2.83,D
-11.76471,-55.02266,344.36,0.4,0.44,2022-06-29,1734,N,nominal,2.0NRT,312.96,6.57,D
-11.76534,-55.02638,336.96,0.4,0.44,2022-06-29,1734,N,low,2.0NRT,311.08,9.63,D
-11.76659,-55.03374,336.03,0.4,0.44,2022-06-29,1734,N,low,2.0NRT,310.81,7.94,D
-11.36295,-52.73727,343.77,0.57,0.52,2022-06-29,1734,N,nominal,2.0NRT,308.69,76.57,D
-11.36388,-52.74249,343.03,0.57,0.52,2022-06-29,1734,N,nominal,2.0NRT,303.05,29.26,D
-11.68893,-54.62842,345.58,0.43,0.46,2022-06-29,1734,N,nominal,2.0NRT,301.84,11.82,D
-13.52954,-67.03286,330.74,0.52,0.5,2022-06-29,1734,N,nominal,2.0NRT,296.84,5.41,D
-13.52552,-67.03834,355.67,0.52,0.5,2022-06-29,1734,N,nominal,2.0NRT,297.02,24.07,D
-13.52027,-67.03407,342.18,0.52,0.5,2022-06-29,1734,N,nominal,2.0NRT,297.42,24.07,D
-13.52088,-67.03893,347.99,0.52,0.5,2022-06-29,1734,N,nominal,2.0NRT,299.27,24.07,D
-13.51625,-67.03953,340.05,0.52,0.5,2022-06-29,1734,N,nominal,2.0NRT,294.15,6.9,D
-10.8176,-50.08041,340.68,0.44,0.62,2022-06-29,1734,N,nominal,2.0NRT,297.17,6.19,D
-10.81838,-50.08449,333.89,0.44,0.62,2022-06-29,1734,N,nominal,2.0NRT,299.04,5.36,D
-11.63528,-54.54437,330.39,0.43,0.46,2022-06-29,1734,N,nominal,2.0NRT,299.79,4.41,D
-11.63036,-54.54117,342.68,0.43,0.46,2022-06-29,1734,N,nominal,2.0NRT,300.42,40.57,D
-11.63174,-54.54908,329,0.43,0.46,2022-06-29,1734,N,nominal,2.0NRT,298.7,107.45,D
-13.27005,-65.26156,340.49,0.4,0.44,2022-06-29,1734,N,nominal,2.0NRT,301.83,5.98,D
-13.27054,-65.26527,334.23,0.4,0.44,2022-06-29,1734,N,nominal,2.0NRT,299.01,5.98,D
-11.63105,-54.54513,367,0.43,0.46,2022-06-29,1734,N,low,2.0NRT,344.73,107.45,D
-11.62613,-54.54193,342.27,0.43,0.46,2022-06-29,1734,N,nominal,2.0NRT,302.03,40.57,D
-10.7267,-49.70298,355.05,0.46,0.64,2022-06-29,1734,N,nominal,2.0NRT,297.96,6.66,D
-10.46037,-48.38161,332.95,0.57,0.69,2022-06-29,1734,N,nominal,2.0NRT,296.48,3.13,D
-13.10856,-64.14046,351.72,0.51,0.41,2022-06-29,1734,N,nominal,2.0NRT,307.17,21.34,D
-10.45289,-48.37755,367,0.57,0.69,2022-06-29,1734,N,high,2.0NRT,298.82,6.07,D
-10.45184,-48.37227,335.87,0.57,0.69,2022-06-29,1734,N,nominal,2.0NRT,297.82,6.07,D
-12.07748,-57.2687,334.24,0.45,0.39,2022-06-29,1734,N,low,2.0NRT,308.63,7.05,D
-13.21247,-64.94943,350.3,0.57,0.43,2022-06-29,1734,N,nominal,2.0NRT,302.72,14.93,D
-13.21387,-64.96007,347.48,0.57,0.43,2022-06-29,1734,N,nominal,2.0NRT,302.03,11.82,D
-10.11177,-46.73051,332.51,0.74,0.76,2022-06-29,1734,N,nominal,2.0NRT,293.09,4.85,D
-12.0739,-57.26932,336.62,0.45,0.39,2022-06-29,1734,N,low,2.0NRT,308.57,7.05,D
-13.20636,-64.93405,331.03,0.57,0.43,2022-06-29,1734,N,low,2.0NRT,302.64,6.52,D
-13.20706,-64.93936,332.34,0.57,0.43,2022-06-29,1734,N,nominal,2.0NRT,301.04,6.13,D
-13.20776,-64.94468,342.22,0.57,0.43,2022-06-29,1734,N,nominal,2.0NRT,301.19,6.13,D
-13.20985,-64.96062,343.77,0.57,0.43,2022-06-29,1734,N,nominal,2.0NRT,305.03,11.82,D
-13.20305,-64.93992,353.61,0.57,0.43,2022-06-29,1734,N,nominal,2.0NRT,304.67,32.31,D
-13.20374,-64.94523,354.89,0.57,0.43,2022-06-29,1734,N,nominal,2.0NRT,309.39,32.31,D
-13.20444,-64.95055,351.3,0.57,0.43,2022-06-29,1734,N,nominal,2.0NRT,301.25,14.12,D
-13.19973,-64.94579,354.79,0.57,0.43,2022-06-29,1734,N,nominal,2.0NRT,303.66,32.31,D
-12.0575,-57.2593,345.17,0.45,0.39,2022-06-29,1734,N,nominal,2.0NRT,308.48,10.54,D
-11.29006,-52.82373,330.05,0.57,0.52,2022-06-29,1734,N,low,2.0NRT,304.17,8.05,D
-10.45961,-48.37947,335.06,0.57,0.69,2022-06-29,1734,N,nominal,2.0NRT,297.31,2.97,D
-10.45216,-48.37541,354.38,0.57,0.69,2022-06-29,1734,N,nominal,2.0NRT,297.98,10.16,D
-11.56295,-54.49948,341.21,0.44,0.46,2022-06-29,1734,N,nominal,2.0NRT,303.93,4.66,D
-11.5587,-54.50024,335.15,0.44,0.46,2022-06-29,1734,N,nominal,2.0NRT,303.43,3.86,D
-12.02075,-57.26922,341.76,0.45,0.39,2022-06-29,1734,N,low,2.0NRT,314.05,12.82,D
-13.20457,-65.32748,332.18,0.4,0.44,2022-06-29,1734,N,nominal,2.0NRT,300.53,3.93,D
-10.8303,-50.52908,333.94,0.41,0.6,2022-06-29,1734,N,nominal,2.0NRT,297.16,5.62,D
-13.18744,-65.26177,338.19,0.4,0.44,2022-06-29,1734,N,nominal,2.0NRT,304.96,4.11,D
-13.4107,-67.09073,339.41,0.52,0.5,2022-06-29,1734,N,nominal,2.0NRT,296.37,9.63,D
-13.40544,-67.08643,327.83,0.52,0.5,2022-06-29,1734,N,nominal,2.0NRT,295.64,7.12,D
-13.40605,-67.09132,339.77,0.52,0.5,2022-06-29,1734,N,nominal,2.0NRT,295.38,7.12,D
-12.04888,-57.646,338.17,0.44,0.38,2022-06-29,1734,N,nominal,2.0NRT,303.35,6.13,D
-11.1531,-52.47787,348.02,0.6,0.53,2022-06-29,1734,N,nominal,2.0NRT,309.5,16.68,D
-13.02922,-64.41058,337.14,0.53,0.42,2022-06-29,1734,N,nominal,2.0NRT,302.34,6.12,D
-13.02987,-64.41549,347.27,0.53,0.42,2022-06-29,1734,N,nominal,2.0NRT,301.08,6.12,D
-13.01824,-64.41713,333.21,0.53,0.42,2022-06-29,1734,N,nominal,2.0NRT,303.64,5.05,D
-12.26138,-59.32053,340.33,0.39,0.36,2022-06-29,1734,N,nominal,2.0NRT,294.96,4.76,D
-11.45272,-54.46001,333.28,0.44,0.46,2022-06-29,1734,N,low,2.0NRT,306.03,5.24,D
-11.45341,-54.46407,344.71,0.44,0.46,2022-06-29,1734,N,nominal,2.0NRT,308.35,5.24,D
-11.44843,-54.46069,333.96,0.44,0.46,2022-06-29,1734,N,nominal,2.0NRT,303.67,5.24,D
-11.44209,-54.44934,341.63,0.44,0.46,2022-06-29,1734,N,nominal,2.0NRT,307.66,9.56,D
-11.44278,-54.45335,340.59,0.44,0.46,2022-06-29,1734,N,nominal,2.0NRT,309.27,10.87,D
-11.43781,-54.45007,341.19,0.44,0.46,2022-06-29,1734,N,nominal,2.0NRT,310.44,9.56,D
-10.55263,-49.8497,352.13,0.46,0.63,2022-06-29,1734,N,nominal,2.0NRT,297.68,9.1,D
-10.55344,-49.85394,351.43,0.46,0.63,2022-06-29,1734,N,nominal,2.0NRT,297.22,9.1,D
-10.54676,-49.85079,367,0.46,0.63,2022-06-29,1734,N,high,2.0NRT,298.62,9.1,D
-11.30749,-53.96069,334.17,0.48,0.48,2022-06-29,1734,N,nominal,2.0NRT,299.74,6.11,D
-11.39081,-54.43316,341.28,0.44,0.46,2022-06-29,1734,N,low,2.0NRT,311.71,13.86,D
-11.76086,-56.59608,347.28,0.49,0.4,2022-06-29,1734,N,nominal,2.0NRT,312.79,7.12,D
-11.76161,-56.60056,340.91,0.49,0.4,2022-06-29,1734,N,low,2.0NRT,312.9,7.12,D
-11.38581,-54.42976,346.2,0.44,0.46,2022-06-29,1734,N,nominal,2.0NRT,313.63,12.53,D
-10.49825,-49.6633,367,0.47,0.64,2022-06-29,1734,N,high,2.0NRT,297.57,10.24,D
-10.4991,-49.66768,346.29,0.47,0.64,2022-06-29,1734,N,nominal,2.0NRT,297.24,10.24,D
-11.38152,-54.43045,348.07,0.44,0.46,2022-06-29,1734,N,nominal,2.0NRT,304.96,12.53,D
-10.52411,-49.85946,342.24,0.46,0.63,2022-06-29,1734,N,nominal,2.0NRT,297.87,6.25,D
-10.65579,-50.54168,345.32,0.41,0.61,2022-06-29,1734,N,nominal,2.0NRT,297.15,6.01,D
-9.96021,-46.87067,331.16,0.73,0.76,2022-06-29,1734,N,nominal,2.0NRT,294.3,6.26,D
-10.49528,-49.6633,344.29,0.47,0.64,2022-06-29,1734,N,nominal,2.0NRT,296.18,4.24,D
-10.52571,-49.85889,343.65,0.46,0.63,2022-06-29,1734,N,nominal,2.0NRT,298.25,6.64,D
-11.47709,-55.48563,343.65,0.57,0.43,2022-06-29,1734,N,nominal,2.0NRT,312.15,10.98,D
-11.4731,-55.48634,350.93,0.57,0.43,2022-06-29,1734,N,nominal,2.0NRT,311.24,10.98,D
-10.71902,-51.38482,344.88,0.36,0.57,2022-06-29,1734,N,nominal,2.0NRT,299.95,7.53,D
-12.94706,-65.44585,344.39,0.4,0.45,2022-06-29,1734,N,nominal,2.0NRT,300.39,5.12,D
-12.94293,-65.44643,329.38,0.4,0.45,2022-06-29,1734,N,nominal,2.0NRT,300.22,5.12,D
-9.87365,-46.97124,343.95,0.72,0.76,2022-06-29,1734,N,nominal,2.0NRT,290.73,7.76,D
-12.89536,-65.32438,336.37,0.4,0.44,2022-06-29,1734,N,nominal,2.0NRT,299.2,3.55,D
-12.89586,-65.32807,343.14,0.4,0.44,2022-06-29,1734,N,nominal,2.0NRT,303.78,5.53,D
-12.89176,-65.32863,355.37,0.4,0.44,2022-06-29,1734,N,nominal,2.0NRT,304.25,8.55,D
-11.69952,-57.38032,347.95,0.45,0.39,2022-06-29,1734,N,nominal,2.0NRT,311.74,6.67,D
-10.84625,-52.59798,367,0.59,0.53,2022-06-29,1734,N,high,2.0NRT,306.69,30.13,D
-10.16429,-48.98649,345.39,0.53,0.67,2022-06-29,1734,N,nominal,2.0NRT,297.28,9.36,D
-10.1652,-48.99114,345.45,0.53,0.67,2022-06-29,1734,N,nominal,2.0NRT,296.13,9.36,D
-12.71361,-64.69566,340.69,0.54,0.42,2022-06-29,1734,N,nominal,2.0NRT,305.61,9.85,D
